"ID","preco","nrQuartos","nrWC","Sala_estar_m2","lote_m2","nrAndares","vista","condicao","piso_m2","arrecadacao_m2","Ano_construcao","Ano_renovacao"
"2497","330000","3","  2.50 ","25","104","  2.00 ","0","3","65","117","2005","0"
"2501","1695000","2","  2.25 ","74","270","  2.00 ","2","5","179","393","1900","0"
"2502","538000","3","  1.00 ","34","648","  1.00 ","0","3","113","67","1906","2014"
"2503","530100","3","  1.00 ","36","306","  1.50 ","0","3","108","113","1926","2003"
"2504","718500","3","  2.00 ","68","594","  2.00 ","0","4","173","330","1900","1988"
"2505","299000","3","  1.75 ","27","1253","  1.00 ","0","5","106","0","1962","0"
"2506","556000","3","  1.75 ","38","669","  1.00 ","0","3","98","183","1948","1994"
"2507","171000","4","  2.00 ","35","1770","  1.00 ","0","3","92","167","1920","1979"
"2508","540000","5","  3.00 ","84","880","  2.00 ","0","3","325","0","2003","0"
"2509","250000","3","  2.25 ","33","343","  2.00 ","0","3","126","0","2012","1912"
"2510","795000","4","  3.50 ","74","293","  2.00 ","0","3","240","177","2007","0"
"2511","575000","3","  3.00 ","32","116","  2.00 ","0","3","103","80","2006","0"
"2512","379500","3","  2.25 ","33","116","  2.00 ","0","3","116","40","2005","0"
"2513","385000","4","  2.50 ","48","475","  2.00 ","0","3","185","0","2006","0"
"2514","415500","4","  2.50 ","41","430","  2.00 ","0","3","158","0","2009","0"
"2515","397500","3","  2.00 ","35","604","  1.00 ","0","3","96","147","1972","2002"
"2516","530000","3","  2.50 ","45","649","  2.00 ","0","3","174","0","2005","0"
"2517","883000","4","  2.50 ","69","3749","  2.00 ","0","3","266","0","1985","0"
"2518","850000","5","  2.75 ","68","1069","  1.00 ","0","5","149","420","1968","0"
"2519","496752","2","  1.00 ","46","450","  1.00 ","0","4","98","297","1923","0"
"2520","330000","3","  1.75 ","33","798","  1.00 ","0","3","129","0","1950","2005"
"2521","735000","4","  2.75 ","57","377","  2.00 ","2","3","221","0","2010","0"
"2522","525000","4","  2.75 ","55","443","  2.00 ","0","3","212","0","2008","0"
"2523","269950","3","  2.50 ","44","435","  2.00 ","0","3","156","53","2002","0"
"2525","520500","3","  2.00 ","44","729","  1.00 ","0","4","86","317","1940","2001"
"2527","506000","5","  3.00 ","56","720","  1.00 ","0","4","123","353","1957","2001"
"2528","416000","3","  1.00 ","26","1094","  1.00 ","0","4","100","0","1957","2001"
"2529","500000","4","  2.75 ","53","1381","  1.00 ","0","5","205","0","1960","0"
"2530","460000","3","  1.75 ","36","424","  1.00 ","0","4","77","230","1949","1985"
"2531","371025","3","  2.00 ","36","803","  1.00 ","0","3","138","0","1977","2004"
"2532","576000","4","  2.50 ","57","2556","  2.00 ","0","3","220","0","2002","0"
"2533","353500","4","  2.25 ","41","864","  2.00 ","0","3","158","0","1987","2000"
"2534","1735000","4","  2.25 ","71","450","  2.00 ","3","4","187","320","1926","1993"
"2536","763101","3","  1.75 ","46","500","  1.00 ","0","4","99","297","1939","1989"
"2537","460000","2","  1.50 ","25","360","  1.00 ","0","3","87","40","1951","1994"
"2538","825000","4","  1.50 ","44","624","  1.50 ","0","3","170","0","1919","2001"
"2539","265000","3","  1.00 ","23","824","  1.00 ","0","3","90","0","1969","2010"
"2540","295000","3","  1.75 ","41","741","  1.00 ","0","3","93","247","1960","2012"
"2541","418000","4","  3.00 ","55","563","  1.00 ","2","3","131","300","1960","2012"
"2542","554000","3","  3.50 ","79","9801","  2.00 ","0","3","243","227","1999","0"
"2543","534500","3","  2.50 ","39","284","  2.00 ","0","3","153","0","2005","0"
"2544","690000","2","  1.75 ","37","360","  1.00 ","0","5","77","250","1918","0"
"2545","530000","4","  2.50 ","48","572","  2.00 ","0","3","185","0","1988","2000"
"2546","357186","2","  1.75 ","28","94","  2.00 ","0","3","109","0","2014","0"
"2547","300000","5","  3.00 ","45","572","  1.00 ","0","3","108","247","2007","0"
"2548","304000","4","  2.00 ","42","788","  1.00 ","0","2","100","233","1967","0"
"2549","385000","4","  1.75 ","39","367","  1.00 ","0","4","78","273","1984","0"
"2550","415000","4","  2.00 ","42","267","  1.00 ","0","4","90","267","1923","0"
"2551","963000","4","  3.50 ","76","594","  2.00 ","0","3","295","0","2007","0"
"2552","792500","4","  2.50 ","100","15788","  2.00 ","0","3","386","0","2004","2003"
"2553","309212","3","  1.75 ","27","864","  1.00 ","0","3","104","0","1979","2014"
"2554","235000","2","  1.50 ","20","162","  2.00 ","0","3","79","0","1999","0"
"2555","667000","3","  1.50 ","40","729","  2.00 ","0","3","155","0","1907","1983"
"2557","375000","4","  2.00 ","29","270","  1.00 ","0","3","94","67","1908","1988"
"2558","410000","4","  2.00 ","37","862","  1.00 ","0","3","142","0","1953","0"
"2559","566000","4","  2.25 ","50","696","  2.00 ","0","3","195","0","1987","2000"
"2560","680000","4","  2.75 ","58","446","  2.00 ","0","3","225","0","2010","0"
"2561","332000","1","  1.00 ","22","238","  1.00 ","0","3","68","67","1908","1988"
"2562","902000","4","  2.50 ","70","766","  2.00 ","0","3","273","0","2003","0"
"2563","500000","3","  1.75 ","36","972","  1.00 ","0","5","69","257","1947","0"
"2564","445000","3","  1.75 ","44","2911","  1.50 ","3","3","170","0","1976","0"
"2565","825000","4","  2.50 ","65","882","  1.00 ","0","4","154","367","1973","0"
"2566","1095000","4","  4.00 ","82","756","  2.00 ","0","5","237","300","1958","0"
"2567","277000","3","  1.00 ","26","768","  1.00 ","0","4","99","0","1957","2001"
"2568","545000","3","  2.50 ","45","880","  1.00 ","2","3","130","167","1975","0"
"2569","435000","3","  2.50 ","53","857","  2.00 ","0","3","207","0","2003","0"
"2570","638000","3","  2.50 ","49","324","  2.00 ","0","3","190","0","2005","0"
"2571","418000","4","  1.50 ","28","952","  1.00 ","0","3","110","0","1965","1993"
"2573","150000","3","  1.50 ","29","725","  1.00 ","0","4","111","0","1949","1985"
"2574","759950","3","  2.50 ","72","2141","  2.00 ","0","3","279","0","2002","0"
"2575","427000","3","  2.50 ","43","5881","  1.00 ","0","3","137","103","1991","0"
"2576","632500","5","  2.50 ","61","639","  2.00 ","0","3","238","0","2003","0"
"2577","660000","6","  1.75 ","43","250","  1.00 ","0","3","95","260","1900","2005"
"2578","862000","4","  2.50 ","74","1311","  2.00 ","0","3","287","0","1990","2009"
"2579","524000","2","  1.00 ","26","180","  1.50 ","0","3","101","0","1910","2006"
"2580","470000","3","  1.50 ","41","605","  1.00 ","0","3","104","200","1958","2004"
"2581","385000","3","  2.00 ","37","892","  2.00 ","0","3","143","0","2000","0"
"2583","220000","4","  2.50 ","52","884","  1.00 ","0","4","123","290","1988","0"
"2584","460000","2","  1.00 ","21","189","  1.00 ","0","4","68","43","1919","1985"
"2586","175000","3","  1.50 ","28","657","  1.00 ","0","3","110","0","1973","2013"
"2587","465000","3","  2.25 ","62","675","  1.00 ","0","4","148","343","1966","0"
"2588","552000","3","  1.00 ","26","207","  1.00 ","0","4","74","100","1912","1989"
"2589","565000","4","  2.75 ","73","12545","  2.00 ","0","4","282","0","1981","0"
"2590","518000","4","  2.50 ","40","675","  1.00 ","0","4","110","173","1976","1992"
"2591","899950","4","  3.50 ","76","487","  2.00 ","1","3","212","310","2006","0"
"2592","373000","3","  1.00 ","41","515","  1.50 ","0","4","103","210","1926","1993"
"2593","385000","4","  2.50 ","69","455","  2.00 ","0","3","266","0","2006","0"
"2594","245000","2","  1.00 ","28","439","  1.00 ","0","3","88","73","1943","2002"
"2595","375000","4","  2.00 ","56","540","  2.00 ","0","3","216","0","1913","1945"
"2596","699850","4","  3.50 ","62","555","  2.00 ","0","3","242","0","2002","0"
"2597","450000","6","  2.25 ","82","1060","  1.00 ","0","4","266","197","1948","0"
"2598","455000","2","  1.50 ","30","1098","  1.50 ","0","3","118","0","1970","2014"
"2599","650000","4","  2.75 ","61","374","  3.00 ","0","5","172","233","1910","0"
"2600","378000","5","  2.50 ","64","721","  1.00 ","0","4","144","387","1960","2001"
"2601","220000","3","  2.00 ","33","720","  1.00 ","0","4","127","0","1940","2001"
"2602","285500","4","  1.75 ","46","716","  1.00 ","0","4","176","0","1967","0"
"2603","340000","3","  2.50 ","28","106","  3.00 ","0","3","109","0","2004","2003"
"2604","921000","4","  1.50 ","52","855","  1.00 ","0","4","134","243","1954","1979"
"2605","375000","4","  2.50 ","47","9840","  1.50 ","0","4","184","0","1973","0"
"2606","999000","4","  2.75 ","65","1725","  2.00 ","0","3","252","0","1992","0"
"2607","335000","3","  1.50 ","47","540","  1.00 ","0","3","121","233","1957","2000"
"2608","1920000","4","  2.50 ","71","3097","  1.00 ","3","4","186","333","1950","1983"
"2609","385000","2","  1.00 ","19","2370","  1.00 ","3","4","75","0","1928","0"
"2610","850000","4","  3.50 ","96","638","  2.00 ","0","3","284","327","2003","0"
"2612","523950","3","  2.25 ","33","115","  3.00 ","0","3","128","0","2006","0"
"2613","798800","3","  2.75 ","62","336","  1.00 ","0","3","155","317","2013","1923"
"2614","284000","3","  2.50 ","44","541","  2.00 ","0","3","169","0","2009","0"
"2615","852880","4","  3.25 ","80","557","  2.00 ","0","3","311","0","2014","0"
"2616","320000","3","  2.25 ","28","126","  3.00 ","0","3","108","0","2005","0"
"2617","749995","4","  3.25 ","80","888","  2.00 ","0","3","309","0","2014","0"
"2619","492500","5","  2.50 ","60","897","  2.00 ","0","3","231","0","2006","0"
"2621","542525","4","  2.50 ","62","504","  2.00 ","0","3","239","0","2014","0"
"2622","435000","3","  2.00 ","46","241","  3.00 ","0","3","178","0","2007","0"
"2623","242000","3","  1.75 ","30","677","  1.50 ","0","4","115","0","1988","0"
"2625","837700","5","  2.75 ","70","1135","  2.00 ","0","3","271","0","1994","0"
"2626","210000","1","  1.00 ","22","642","  1.00 ","0","3","84","0","1948","1994"
"2627","187500","3","  1.50 ","27","630","  1.00 ","0","4","106","0","1977","0"
"2628","560000","5","  1.00 ","40","819","  1.50 ","0","4","119","130","1926","1993"
"2629","272000","3","  2.00 ","32","673","  1.00 ","0","3","124","0","1989","0"
"2630","235000","3","  1.75 ","28","655","  1.00 ","0","4","107","0","1968","0"
"2632","866059","5","  3.50 ","73","432","  2.00 ","0","3","231","187","2014","0"
"2633","473000","2","  1.00 ","21","459","  1.00 ","0","4","81","0","1909","1989"
"2635","870000","4","  4.25 ","70","440","  2.00 ","3","4","175","357","1951","1996"
"2636","475000","3","  2.25 ","53","518","  1.00 ","1","4","104","377","1985","0"
"2637","499500","3","  2.50 ","69","1972","  2.00 ","0","3","267","0","1998","2006"
"2638","386000","2","  2.50 ","38","288","  2.00 ","0","3","146","0","2008","0"
"2639","458000","4","  1.50 ","36","270","  1.50 ","0","3","122","67","1918","0"
"2640","550000","3","  1.75 ","52","7040","  2.00 ","0","5","202","0","1976","0"
"2641","605500","3","  2.50 ","66","588","  2.00 ","0","3","255","0","1989","0"
"2642","421000","3","  2.50 ","67","1960","  2.00 ","0","3","260","0","2000","0"
"2643","536000","4","  2.25 ","46","535","  2.00 ","0","3","179","0","1991","0"
"2644","247200","3","  1.75 ","32","785","  1.00 ","0","3","123","0","1982","0"
"2645","250000","2","  1.50 ","25","122","  2.00 ","0","3","98","0","1983","2009"
"2646","204950","4","  1.75 ","40","841","  1.00 ","0","3","106","187","1978","0"
"2647","430000","3","  2.00 ","40","810","  1.00 ","0","3","123","120","1978","0"
"2648","250000","4","  2.50 ","42","729","  2.00 ","0","3","162","0","1998","2006"
"2649","260000","3","  1.75 ","33","1160","  1.00 ","2","3","98","117","1958","2004"
"2650","547000","4","  1.00 ","40","252","  1.50 ","0","4","108","173","1926","1993"
"2651","379900","5","  3.50 ","65","662","  2.00 ","0","3","252","0","1995","0"
"2652","738500","3","  2.50 ","53","541","  1.00 ","0","3","207","0","2005","0"
"2653","545000","4","  2.25 ","47","1043","  1.00 ","0","4","143","147","1967","0"
"2654","342000","2","  1.00 ","17","556","  1.00 ","0","3","67","0","1948","1994"
"2655","4668000","5","  6.75 ","224","1176","  1.00 ","4","3","434","1607","1983","2009"
"2656","170000","4","  1.00 ","45","1241","  1.00 ","0","4","110","233","1966","0"
"2658","640000","3","  2.00 ","32","432","  1.00 ","0","3","124","0","1948","1994"
"2659","332000","3","  2.50 ","36","847","  1.00 ","0","3","114","87","1993","0"
"2660","1010000","3","  3.25 ","56","173","  2.00 ","2","3","166","193","2006","0"
"2661","380000","4","  2.50 ","50","3388","  2.00 ","0","3","194","0","1991","0"
"2663","1008000","4","  3.50 ","62","275","  2.00 ","0","3","185","197","2001","0"
"2664","669000","4","  2.75 ","63","3183","  2.00 ","0","5","243","0","1976","0"
"2665","260000","3","  1.50 ","30","1863","  1.00 ","0","2","104","40","1948","0"
"2666","854000","4","  2.75 ","73","3498","  1.00 ","0","3","223","223","1986","0"
"2667","605000","3","  2.25 ","47","968","  2.00 ","0","3","181","0","1985","0"
"2668","320000","3","  1.00 ","20","455","  1.50 ","0","3","77","0","1927","2011"
"2671","1170000","4","  2.50 ","60","563","  2.00 ","0","3","231","0","2000","0"
"2672","479000","2","  2.25 ","29","84","  2.00 ","0","3","92","70","2004","2003"
"2673","1200000","4","  3.50 ","97","877","  2.00 ","0","3","375","0","2004","2003"
"2674","472000","3","  2.50 ","27","114","  3.00 ","0","3","106","0","2010","0"
"2675","198000","3","  1.50 ","33","661","  1.00 ","0","3","74","203","1980","0"
"2676","440000","4","  2.00 ","34","756","  1.50 ","0","4","131","0","1962","0"
"2677","506000","3","  1.75 ","51","693","  1.00 ","0","3","133","233","1961","2004"
"2678","382500","4","  2.50 ","51","637","  2.00 ","0","3","199","0","1993","0"
"2679","269500","2","  1.50 ","34","655","  1.00 ","0","4","85","180","1978","2000"
"2680","560000","3","  2.00 ","54","313","  1.00 ","1","5","105","390","1971","0"
"2681","840000","4","  3.50 ","90","1650","  2.00 ","0","3","281","247","1996","0"
"2682","479500","3","  2.75 ","53","417","  2.00 ","0","3","207","0","2008","0"
"2683","402000","3","  1.50 ","34","664","  1.00 ","0","3","91","147","1968","1997"
"2684","549000","2","  2.50 ","32","86","  3.00 ","0","3","124","0","2006","0"
"2686","493000","4","  1.75 ","47","1647","  1.50 ","0","4","183","0","1975","0"
"2687","142500","4","  0.75 ","33","1197","  1.00 ","0","3","130","0","1948","1994"
"2688","250000","3","  1.75 ","27","552","  1.00 ","0","3","104","0","1998","2006"
"2689","729000","3","  1.00 ","37","346","  2.00 ","0","3","142","0","1908","1988"
"2690","465000","2","  2.75 ","33","128","  2.00 ","0","3","90","145","2006","0"
"2692","280000","4","  2.25 ","45","649","  1.00 ","0","4","122","190","1988","0"
"2693","675000","6","  1.75 ","64","572","  1.00 ","3","3","123","457","1953","0"
"2694","667500","3","  2.00 ","44","342","  1.00 ","0","5","93","283","1927","0"
"2695","809000","3","  2.50 ","60","695","  2.00 ","0","3","233","0","1988","2000"
"2696","400000","3","  2.25 ","50","1014","  2.00 ","0","3","193","0","1986","0"
"2697","310000","4","  2.00 ","43","540","  1.50 ","0","3","168","0","1956","2001"
"2698","435000","2","  1.00 ","29","342","  1.00 ","0","3","111","0","1928","1954"
"2699","465950","4","  2.50 ","54","621","  2.00 ","0","3","211","0","2001","0"
"2700","1538000","3","  2.25 ","67","684","  1.00 ","2","3","154","390","1958","2002"
"2701","253000","3","  1.50 ","20","594","  1.00 ","0","5","79","0","1945","0"
"2702","330000","3","  2.50 ","71","651","  2.00 ","0","3","274","0","2003","0"
"2703","554000","4","  1.00 ","26","639","  1.50 ","0","3","101","0","1946","0"
"2705","294999","4","  2.50 ","39","878","  2.00 ","0","3","149","0","1994","0"
"2706","1185001","3","  2.75 ","58","501","  2.00 ","0","5","225","0","1905","0"
"2708","451000","4","  2.50 ","39","298","  2.00 ","0","3","150","0","2005","0"
"2709","725000","4","  2.75 ","61","675","  2.00 ","0","3","237","0","1994","0"
"2710","345000","4","  2.75 ","52","667","  1.00 ","0","4","133","257","1975","0"
"2711","206000","3","  1.00 ","31","630","  1.00 ","0","4","119","0","1967","0"
"2712","2027000","4","  3.75 ","95","2052","  1.50 ","3","5","229","520","1934","1979"
"2713","2475000","3","  3.25 ","101","445","  2.00 ","3","3","275","427","1993","0"
"2714","1728000","4","  3.00 ","86","1851","  1.00 ","0","4","167","617","1976","1992"
"2715","580000","5","  2.00 ","63","979","  1.00 ","0","4","139","387","1962","0"
"2716","430000","3","  1.00 ","23","648","  1.00 ","0","4","88","0","1950","1983"
"2717","720000","4","  2.50 ","62","1037","  2.00 ","0","3","190","180","1988","2000"
"2718","824000","7","  4.25 ","85","360","  2.00 ","1","3","252","290","1964","2000"
"2719","936000","3","  1.75 ","69","1118","  1.00 ","2","4","133","493","1952","0"
"2722","350000","2","  2.50 ","29","121","  3.00 ","0","3","113","0","2005","0"
"2723","345000","3","  2.50 ","39","201","  2.00 ","0","3","151","0","2007","0"
"2724","435000","3","  2.25 ","29","111","  2.00 ","0","3","97","50","2009","0"
"2725","1555000","3","  3.50 ","101","562","  2.00 ","3","3","266","467","2008","0"
"2726","1325000","4","  4.00 ","103","1487","  2.00 ","0","3","398","0","2013","1923"
"2727","461000","3","  3.25 ","64","565","  2.00 ","0","3","178","263","2006","0"
"2728","770000","3","  2.25 ","68","918","  2.00 ","0","3","262","0","1990","2009"
"2729","1384000","4","  3.25 ","100","1089","  1.00 ","3","3","242","533","1997","0"
"2730","330000","3","  2.50 ","37","2428","  2.00 ","0","3","144","0","2005","0"
"2731","322500","4","  2.50 ","42","608","  2.00 ","0","3","164","0","1994","0"
"2732","1600000","6","  5.00 ","141","20759","  2.00 ","3","3","545","0","2001","0"
"2733","475000","3","  1.75 ","39","759","  1.00 ","0","3","111","157","1977","2004"
"2734","250275","2","  1.00 ","18","1011","  1.00 ","0","4","71","0","1942","1982"
"2735","274500","3","  2.25 ","40","810","  1.00 ","0","4","119","133","1969","0"
"2736","284950","3","  1.00 ","23","965","  1.00 ","0","5","89","0","1960","0"
"2737","264950","4","  1.75 ","41","811","  1.00 ","0","5","95","240","1983","0"
